code,image_path
LXT204-E-1-G25-1-1-1,assets/inventory/LXT204-E.png
LXT204-E-1-G25-1-1-2,assets/inventory/LXT204-E.png
LXT204-E-1-G25-1-2-1,assets/inventory/LXT204-E.png
LXT204-E-1-G25-1-2-2,assets/inventory/LXT204-E.png
LXT204-E-2-C-1-1-1,assets/inventory/LXT204-E.png
LXT204-E-2-C-1-1-2,assets/inventory/LXT204-E.png
LXT204-E-2-C-1-2-1,assets/inventory/LXT204-E.png
LXT204-E-2-C-1-2-2,assets/inventory/LXT204-E.png
LXT204-E-2-D-1-1-1,assets/inventory/LXT204-E.png
LXT204-E-2-D-1-1-2,assets/inventory/LXT204-E.png
LXT204-E-2-D-1-2-1,assets/inventory/LXT204-E.png
LXT204-E-2-D-1-2-2,assets/inventory/LXT204-E.png
LXT204-E-2-G10-1-1-1,assets/inventory/LXT204-E.png
LXT204-E-2-G10-1-1-2,assets/inventory/LXT204-E.png
LXT204-E-2-G10-1-2-1,assets/inventory/LXT204-E.png
LXT204-E-2-G10-1-2-2,assets/inventory/LXT204-E.png
LXT204-E-2-G16-1-1-1,assets/inventory/LXT204-E.png
LXT204-E-2-G16-1-1-2,assets/inventory/LXT204-E.png
LXT204-E-2-G16-1-2-1,assets/inventory/LXT204-E.png
LXT204-E-2-G16-1-2-2,assets/inventory/LXT204-E.png
LXT204-E-2-G25-1-1-1,assets/inventory/LXT204-E.png
LXT204-E-2-G25-1-1-2,assets/inventory/LXT204-E.png
LXT204-E-2-G25-1-2-1,assets/inventory/LXT204-E.png
LXT204-E-2-G25-1-2-2,assets/inventory/LXT204-E.png
LXT204-E-3-C-1-1-1,assets/inventory/LXT204-E.png
LXT204-E-3-C-1-1-2,assets/inventory/LXT204-E.png
LXT204-E-3-C-1-2-1,assets/inventory/LXT204-E.png
LXT204-E-3-C-1-2-2,assets/inventory/LXT204-E.png
LXT204-E-3-D-1-1-1,assets/inventory/LXT204-E.png
LXT204-E-3-D-1-1-2,assets/inventory/LXT204-E.png
LXT204-E-3-D-1-2-1,assets/inventory/LXT204-E.png
LXT204-E-3-D-1-2-2,assets/inventory/LXT204-E.png
LXT204-E-3-G10-1-1-1,assets/inventory/LXT204-E.png
LXT204-E-3-G10-1-1-2,assets/inventory/LXT204-E.png
LXT204-E-3-G10-1-2-1,assets/inventory/LXT204-E.png
LXT204-E-3-G10-1-2-2,assets/inventory/LXT204-E.png
LXT204-E-3-G16-1-1-1,assets/inventory/LXT204-E.png
LXT204-E-3-G16-1-1-2,assets/inventory/LXT204-E.png
LXT204-E-3-G16-1-2-1,assets/inventory/LXT204-E.png
LXT204-E-3-G16-1-2-2,assets/inventory/LXT204-E.png
LXT204-E-3-G25-1-1-1,assets/inventory/LXT204-E.png
LXT204-E-3-G25-1-1-2,assets/inventory/LXT204-E.png
LXT204-E-3-G25-1-2-1,assets/inventory/LXT204-E.png
LXT204-E-3-G25-1-2-2,assets/inventory/LXT204-E.png
LXT204-E-4-C-1-1-1,assets/inventory/LXT204-E.png
LXT204-E-4-C-1-1-2,assets/inventory/LXT204-E.png
LXT204-E-4-C-1-2-1,assets/inventory/LXT204-E.png
LXT204-E-4-C-1-2-2,assets/inventory/LXT204-E.png
LXT204-E-4-D-1-1-1,assets/inventory/LXT204-E.png
LXT204-E-4-D-1-1-2,assets/inventory/LXT204-E.png
LXT204-E-4-D-1-2-1,assets/inventory/LXT204-E.png
LXT204-E-4-D-1-2-2,assets/inventory/LXT204-E.png
LXT204-E-4-G10-1-1-1,assets/inventory/LXT204-E.png
LXT204-E-4-G10-1-1-2,assets/inventory/LXT204-E.png
LXT204-E-4-G10-1-2-1,assets/inventory/LXT204-E.png
LXT204-E-4-G10-1-2-2,assets/inventory/LXT204-E.png
LXT204-E-4-G16-1-1-1,assets/inventory/LXT204-E.png
LXT204-E-4-G16-1-1-2,assets/inventory/LXT204-E.png
LXT204-E-4-G16-1-2-1,assets/inventory/LXT204-E.png
LXT204-E-4-G16-1-2-2,assets/inventory/LXT204-E.png
LXT204-E-4-G25-1-1-1,assets/inventory/LXT204-E.png
LXT204-E-4-G25-1-1-2,assets/inventory/LXT204-E.png
LXT204-E-4-G25-1-2-1,assets/inventory/LXT204-E.png
LXT204-E-4-G25-1-2-2,assets/inventory/LXT204-E.png
