pagetitle,15;16;17;18;19;58;60;82;93;94;95;96;102;118;119;123;126;127;6
"072B-0025C-1O-5-V";"";"NPT 1/4";"0.1-1.7 бар";"0.2";;;"B";"никел. латунь";"да";"Мембрана";"нет";"5-35 бар";"072*-0025C-1O-5-V";"44-5210-242V";;;;"HRG5SL-P1FG2C-PP";"assets/images/2Man100x100.jpg";
"072B-0025C-1O-V";"";"NPT 1/4";"0.1-1.7 бар";"0.2";;;"B";"никел. латунь";"да";"Мембрана";"нет";"без";"072*-0025C-1O-V";"44-5210-243V";;;;"HRG5SL-D1FG2C-PP";"assets/images/2Man100x100.jpg";
"072S-0025C-1O-5";"";"NPT 1/4";"0.1-1.7 бар";"0.2";;;"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"5-35 бар";"072*-0025C-1O-5";"44-2260-241";"44-5260-242";"IR4000S2K4PXX4B";"IR4000S2K4PXX4B";"HRG5SL-P1FG2S-PP";"assets/images/2Man100x100.jpg";
"072S-0025C-1O-5-V";"";"NPT 1/4";"0.1-1.7 бар";"0.2";;;"S";"нерж. сталь 316L";"да";"Мембрана";"нет";"5-35 бар";"072*-0025C-1O-5-V";"44-5260-242V";;;;"HRG5SL-P1FG2S-PP";"assets/images/2Man100x100.jpg";
"072S-0025C-1O-GAUGE";"";"NPT 1/4";"0.1-1.7 бар";"0.2";;;"S";"нерж. сталь 316L";"нет";"Мембрана";"да";"без";"072*-0025C-1O-GAUGE";"44-5260-243";;"IR4000S2K4PYY4B";"IR4000S2K4PYY4B";"HRG5SL-D1FG2S-PP";"assets/images/2Man100x100.jpg";
"072S-0025C-1O-V";"";"NPT 1/4";"0.1-1.7 бар";"0.2";;;"S";"нерж. сталь 316L";"да";"Мембрана";"нет";"без";"072*-0025C-1O-V";"44-5260-243V";;;;"HRG5SL-D1FG2S-PP";"assets/images/2Man100x100.jpg";
"072S-0050C-1O";"";"NPT 1/4";"0.1-3.5 бар";"0.2";;"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"без";"072*-0050C-1O";"44-5261-243";;"IR4001S2K4PXX4B";"IR4001S2K4PXX4B";"HRG5SL-D1FG2S-PP";"assets/images/2Man100x100.jpg";
"072B-0050C-1O";"";"NPT 1/4";"0.1-3.5 бар";"0.2";;"dol";"B";"никел. латунь";"нет";"Мембрана";"нет";"без";"072*-0050C-1O";"44-5211-243";;"IR4201S2K4PXX4B";"IR4201S2K4PXX4B";"HRG5SL-D1FG2C-PP";"assets/images/2Man100x100.jpg";
"072B-0050C-1O-5";"";"NPT 1/4";"0.1-3.5 бар";"0.2";;;"B";"никел. латунь";"нет";"Мембрана";"нет";"5-35 бар";"072*-0050C-1O-5";"44-2211-241";"44-5211-242";"IR4201S2K4PXX4B";"IR4201S2K4PXX4B";"HRG5SL-P1FG2C-PP";"assets/images/2Man100x100.jpg";
"072B-0050C-1O-5-V";"";"NPT 1/4";"0.1-3.5 бар";"0.2";;;"B";"никел. латунь";"да";"Мембрана";"нет";"5-35 бар";"072*-0050C-1O-5-V";"44-5211-242V";;;;"HRG5SL-P1FG2C-PP";"assets/images/2Man100x100.jpg";
"072B-0050C-1O-V";"";"NPT 1/4";"0.1-3.5 бар";"0.2";;;"B";"никел. латунь";"да";"Мембрана";"нет";"без";"072*-0050C-1O-V";"44-5211-243V";;;;"HRG5SL-D1FG2C-PP";"assets/images/2Man100x100.jpg";
"072S-0050C-1O-5";"";"NPT 1/4";"0.1-3.5 бар";"0.2";"";;"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"5-35 бар";"072*-0050C-1O-5";"44-2261-241";"44-5261-242";"IR4001S2K4PXX4B";"IR4001S2K4PXX4B";"HRG5SL-P1FG2S-PP";"assets/images/2Man100x100.jpg";
"072S-0050C-1O-5-V";"";"NPT 1/4";"0.1-3.5 бар";"0.2";;;"S";"нерж. сталь 316L";"да";"Мембрана";"нет";"5-35 бар";"072*-0050C-1O-5-V";"44-5261-242V";;;;"HRG5SL-P1FG2S-PP";"assets/images/2Man100x100.jpg";
"072S-0050C-1O-V";"";"NPT 1/4";"0.1-3.5 бар";"0.2";;;"S";"нерж. сталь 316L";"да";"Мембрана";"нет";"без";"072*-0050C-1O-V";"44-5261-243V";;;;"HRG5SL-D1FG2S-PP";"assets/images/2Man100x100.jpg";
"072B-0100C-1O-5";"";"NPT 1/4";"0.1-7 бар";"0.2";;;"B";"никел. латунь";"нет";"Мембрана";"нет";"5-35 бар";"072*-0100C-1O-5";"44-2212-241";"44-5212-242";"IR4202S2K4PXX4B";"IR4202S2K4PXX4B";"HRG5SL-P1IG2C-PP";"assets/images/2Man100x100.jpg";
"072B-0100C-1O-5-GAUGE";"";"NPT 1/4";"0.1-7 бар";"0.2";"";;"B";"никел. латунь";"нет";"Мембрана";"да";"5-35 бар";"072*-0100C-1O-5-GAUGE";"44-5212-242";;"IR4202S2K4PYY4B";"IR4202S2K4PYY4B";"HRG5SL-P1IG2C-PP";"assets/images/2Man100x100.jpg";
"072B-0100C-1O-5-V";"";"NPT 1/4";"0.1-7 бар";"0.2";;;"B";"никел. латунь";"да";"Мембрана";"нет";"5-35 бар";"072*-0100C-1O-5-V";"44-5212-242V";;;;"HRG5SL-P1IG2C-PP";"assets/images/2Man100x100.jpg";
"072B-0100C-1O-V";"";"NPT 1/4";"0.1-7 бар";"0.2";;;"B";"никел. латунь";"да";"Мембрана";"нет";"без";"072*-0100C-1O-V";"44-5212-243V";;;;"HRG5SL-D1IG2C-PP";"assets/images/2Man100x100.jpg";
"072S-0100C-1O-5";"";"NPT 1/4";"0.1-7 бар";"0.2";"";;"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"5-35 бар";"072*-0100C-1O-5";"44-2262-241";"44-5262-242";"IR4002S2K4PXX4B";"IR4002S2K4PXX4B";"HRG5SL-P1IG2S-PP";"assets/images/2Man100x100.jpg";
"072S-0100C-1O-5-V";"";"NPT 1/4";"0.1-7 бар";"0.2";;;"S";"нерж. сталь 316L";"да";"Мембрана";"нет";"5-35 бар";"072*-0100C-1O-5-V";"44-5262-242V";;;;"HRG5SL-P1IG2S-PP";"assets/images/2Man100x100.jpg";
"072S-0100C-1O-V";"";"NPT 1/4";"0.1-7 бар";"0.2";;;"S";"нерж. сталь 316L";"да";"Мембрана";"нет";"без";"072*-0100C-1O-V";"44-5262-243V";;;;"HRG5SL-D1IG2S-PP";"assets/images/2Man100x100.jpg";
"072S-0100C-1O";"";"NPT 1/4";"0.1-7 бар";"0.2";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"без";"072*-0100C-1O";"44-5262-243";;"IR4002S2K4PXX4B";"IR4002S2K4PXX4B";"HRG5SL-D1IG2S-PP";"assets/images/2Man100x100.jpg";
"072B-0100C-1O";"";"NPT 1/4";"0.1-7 бар";"0.2";;"dol";"B";"никел. латунь";"нет";"Мембрана";"нет";"без";"072*-0100C-1O";"44-5212-243";;"IR4202S2K4PXX4B";"IR4202S2K4PXX4B";"HRG5SL-D1IG2C-PP";"assets/images/2Man100x100.jpg";
"072S-0250C-1O";"";"NPT 1/4";"0.1-17 бар";"0.2";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"без";"072*-0250C-1O";"44-5263-243";;"IR4003S2K4PXX4B";"IR4003S2K4PXX4B";"HRG5SL-D1LG2S-PP";"assets/images/2Man100x100.jpg";
"072B-0250C-1O";"";"NPT 1/4";"0.1-17 бар";"0.2";"";"dol";"B";"никел. латунь";"нет";"Мембрана";"нет";"без";"072*-0250C-1O";"44-5213-243";;"IR4203S2K4PXX4B";"IR4203S2K4PXX4B";"HRG5SL-D1LG2C-PP";"assets/images/2Man100x100.jpg";
"072B-0250C-1O-5";"";"NPT 1/4";"0.1-17 бар";"0.2";;;"B";"никел. латунь";"нет";"Мембрана";"нет";"5-35 бар";"072*-0250C-1O-5";"44-2213-241";"44-5213-242";"IR4203S2K4PXX4B";"IR4203S2K4PXX4B";"HRG5SL-P1LG2C-PP";"assets/images/2Man100x100.jpg";
"072B-0250C-1O-5-V";"";"NPT 1/4";"0.1-17 бар";"0.2";;;"B";"никел. латунь";"да";"Мембрана";"нет";"5-35 бар";"072*-0250C-1O-5-V";"44-5213-242V";;;;"HRG5SL-P1LG2C-PP";"assets/images/2Man100x100.jpg";
"072B-0250C-1O-V";"";"NPT 1/4";"0.1-17 бар";"0.2";"";;"B";"никел. латунь";"да";"Мембрана";"нет";"без";"072*-0250C-1O-V";"44-5213-243V";;;;"HRG5SL-D1LG2C-PP";"assets/images/2Man100x100.jpg";
"072S-0250C-1O-5";"";"NPT 1/4";"0.1-17 бар";"0.2";"";;"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"5-35 бар";"072*-0250C-1O-5";"44-2263-241";"44-5263-242";"IR4003S2K4PXX4B";"IR4003S2K4PXX4B";"HRG5SL-P1LG2S-PP";"assets/images/2Man100x100.jpg";
"072S-0250C-1O-5-V";"";"NPT 1/4";"0.1-17 бар";"0.2";;;"S";"нерж. сталь 316L";"да";"Мембрана";"нет";"5-35 бар";"072*-0250C-1O-5-V";"44-5263-242V";;;;"HRG5SL-P1LG2S-PP";"assets/images/2Man100x100.jpg";
"072S-0250C-1O-V";"";"NPT 1/4";"0.1-17 бар";"0.2";;;"S";"нерж. сталь 316L";"да";"Мембрана";"нет";"без";"072*-0250C-1O-V";"44-5263-243V";;;;"HRG5SL-D1LG2S-PP";"assets/images/2Man100x100.jpg";
"072S-0500C-1O";"";"NPT 1/4";"0.2-35 бар";"0.2";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"без";"072*-0500C-1O";"44-5265-243";;"IR4005S2K4PXX4B";"IR4005S2K4PXX4B";"HRG5SL-D1NG2S-PP";"assets/images/2Man100x100.jpg";
"072B-0500C-1O";"";"NPT 1/4";"0.2-35 бар";"0.2";"";"dol";"B";"никел. латунь";"нет";"Мембрана";"нет";"без";"072*-0500C-1O";"44-5215-243";;"IR4205S2K4PXX4B";"IR4205S2K4PXX4B";"HRG5SL-D1NG2C-PP";"assets/images/2Man100x100.jpg";
"072B-0500C-1O-5";"";"NPT 1/4";"0.2-35 бар";"0.2";;;"B";"никел. латунь";"нет";"Мембрана";"нет";"5-35 бар";"072*-0500C-1O-5";"44-2214-241";"44-5215-242";"IR4205S2K4PXX4B";"IR4205S2K4PXX4B";;"assets/images/2Man100x100.jpg";
"072B-0500C-1O-5-V";"";"NPT 1/4";"0.2-35 бар";"0.2";;;"B";"никел. латунь";"да";"Мембрана";"нет";"5-35 бар";"072*-0500C-1O-5-V";"44-5215-242V";;;;;"assets/images/2Man100x100.jpg";
"072B-0500C-1O-V";"";"NPT 1/4";"0.2-35 бар";"0.2";"";;"B";"никел. латунь";"да";"Мембрана";"нет";"без";"072*-0500C-1O-V";"44-5215-243V";;;;"HRG5SL-D1NG2C-PP";"assets/images/2Man100x100.jpg";
"072S-0500C-1O-5";"";"NPT 1/4";"0.2-35 бар";"0.2";;;"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"5-35 бар";"072*-0500C-1O-5";"44-2264-241";"44-5265-242";"IR4005S2K4PXX4B";"IR4005S2K4PXX4B";;"assets/images/2Man100x100.jpg";
"072S-0500C-1O-5-V";"";"NPT 1/4";"0.2-35 бар";"0.2";;;"S";"нерж. сталь 316L";"да";"Мембрана";"нет";"5-35 бар";"072*-0500C-1O-5-V";"44-5265-242V";;;;;"assets/images/2Man100x100.jpg";
"072S-0500C-1O-V";"";"NPT 1/4";"0.2-35 бар";"0.2";;;"S";"нерж. сталь 316L";"да";"Мембрана";"нет";"без";"072*-0500C-1O-V";"44-5265-243V";;;;"HRG5SL-D1NG2S-PP";"assets/images/2Man100x100.jpg";
"072S-0025X-1S";"";"NPT 1/4";"0.1-1.7 бар";"0.06";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"без";"072*-0025X-1S";"44-2260-241";"44-5260-241";"IR4000SK6PXX4B";"IR4000SK6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072B-0025X-1S";"";"NPT 1/4";"0.1-1.7 бар";"0.06";"";"dol";"B";"никел. латунь";"нет";"Мембрана";"нет";"без";"072*-0025X-1S";"44-2210-241";"44-5210-241";"IR4200SK6PXX4B";"IR4200SK6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072S-0050X-1S";"";"NPT 1/4";"0.1-3.5 бар";"0.06";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"без";"072*-0050X-1S";"44-2261-241";"44-5261-241";"IR4001SK6PXX4B";"IR4001SK6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072B-0050X-1S";"";"NPT 1/4";"0.1-3.5 бар";"0.06";"";"dol";"B";"никел. латунь";"нет";"Мембрана";"нет";"без";"072*-0050X-1S";"44-2211-241";"44-5211-241";"IR4201SK6PXX4B";"IR4201SK6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072S-0100X-1S";"";"NPT 1/4";"0.1-7 бар";"0.06";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"без";"072*-0100X-1S";"44-2262-241";"44-5262-241";"IR4002SK6PXX4B";"IR4002SK6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072B-0100X-1S";"";"NPT 1/4";"0.1-7 бар";"0.06";"";"dol";"B";"никел. латунь";"нет";"Мембрана";"нет";"без";"072*-0100X-1S";"44-2212-241";"44-5212-241";"IR4202SK6PXX4B";"IR4202SK6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072S-0250X-1S";"";"NPT 1/4";"0.1-17 бар";"0.06";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"без";"072*-0250X-1S";"44-2263-241";"44-5263-241";"IR4003SK6PXX4B";"IR4003SK6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072B-0250X-1S";"";"NPT 1/4";"0.1-17 бар";"0.06";"";"dol";"B";"никел. латунь";"нет";"Мембрана";"нет";"без";"072*-0250X-1S";"44-2213-241";"44-5213-241";"IR4203SK6PXX4B";"IR4203SK6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072S-0500X-1S";"";"NPT 1/4";"0.2-35 бар";"0.06";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"без";"072*-0500X-1S";"44-2264-241";"44-5265-241";"IR4005SK6PXX4B";"IR4005SK6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072B-0500X-1S";"";"NPT 1/4";"0.2-35 бар";"0.06";"";"dol";"B";"никел. латунь";"нет";"Мембрана";"нет";"без";"072*-0500X-1S";"44-2214-241";"44-5215-241";"IR4205SK6PXX4B";"IR4205SK6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072S-0025X-1O";"";"NPT 1/4";"0.1-1.7 бар";"0.2";;"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"без";"072*-0025X-1O";"44-5260-243";;"IR4000S2K6PXX4B";"IR4000S2K6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072B-0025X-1O";"";"NPT 1/4";"0.1-1.7 бар";"0.2";;"dol";"B";"никел. латунь";"нет";"Мембрана";"нет";"без";"072*-0025X-1O";"44-5210-243";;"IR4200S2K6PXX4B";"IR4200S2K6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072S-0050X-1O";"";"NPT 1/4";"0.1-3.5 бар";"0.2";;"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"без";"072*-0050X-1O";"44-5261-243";;"IR4001S2K6PX4B";"IR4001S2K6PX4B";;"assets/images/2Man-re100x100.jpg";
"072B-0050X-1O";"";"NPT 1/4";"0.1-3.5 бар";"0.2";;"dol";"B";"никел. латунь";"нет";"Мембрана";"нет";"без";"072*-0050X-1O";"44-5211-243";;"IR4201S2K6PX4B";"IR4201S2K6PX4B";;"assets/images/2Man-re100x100.jpg";
"072S-0100X-1O";"";"NPT 1/4";"0.1-7 бар";"0.2";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"без";"072*-0100X-1O";"44-5262-243";;"IR4002S2K6PXX4B";"IR4002S2K6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072B-0100X-1O";"";"NPT 1/4";"0.1-7 бар";"0.2";"";"dol";"B";"никел. латунь";"нет";"Мембрана";"нет";"без";"072*-0100X-1O";"44-5212-243";;"IR4202S2K6PXX4B";"IR4202S2K6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072S-0250X-1O";"";"NPT 1/4";"0.1-17 бар";"0.2";;"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"без";"072*-0250X-1O";"44-5263-243";;"IR4003S2K6PXX4B";"IR4003S2K6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072B-0250X-1O";"";"NPT 1/4";"0.1-17 бар";"0.2";"";"dol";"B";"никел. латунь";"нет";"Мембрана";"нет";"без";"072*-0250X-1O";"44-5213-243";;"IR4203S2K6PXX4B";"IR4203S2K6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072S-0500X-1O";"";"NPT 1/4";"0.2-35 бар";"0.2";;"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"нет";"без";"072*-0500X-1O";"44-5265-243";;"IR4005S2K6PXX4B";"IR4005S2K6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072B-0500X-1O";"";"NPT 1/4";"0.2-35 бар";"0.2";;"dol";"B";"никел. латунь";"нет";"Мембрана";"нет";"без";"072*-0500X-1O";"44-5215-243";;"IR4205S2K6PXX4B";"IR4205S2K6PXX4B";;"assets/images/2Man-re100x100.jpg";
"072S-0025C-1S-GAUGE";"";"NPT 1/4";"0.1-1.7 бар";"0.06";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"да";"без";"072*-0025C-1S-GAUGE";"44-5260-241";;"IR4000SK4PYY4B";"IR4000SK4PYY4B";"HRG5SL-D1FG2S-PP";"assets/images/2000Man100x100.jpg";
"072B-0025C-1S-GAUGE";"";"NPT 1/4";"0.1-1.7 бар";"0.06";;"dol";"B";"никел. латунь";"нет";"Мембрана";"да";"без";"072*-0025C-1S-GAUGE";"44-5210-241";;"IR4200SK4PYY4B";"IR4200SK4PYY4B";"HRG5SL-D1FG2C-PP";"assets/images/2000Man100x100.jpg";
"072S-0050C-1S-GAUGE";"";"NPT 1/4";"0.1-3.5 бар";"0.06";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"да";"без";"072*-0050C-1S-GAUGE";"44-5261-241";;"IR4001SK4PYY4B";"IR4001SK4PYY4B";"HRG5SL-D1FG2S-PP";"assets/images/2000Man100x100.jpg";
"072B-0050C-1S-GAUGE";"";"NPT 1/4";"0.1-3.5 бар";"0.06";"";"dol";"B";"никел. латунь";"нет";"Мембрана";"да";"без";"072*-0050C-1S-GAUGE";"44-5211-241";;"IR4201SK4PYY4B";"IR4201SK4PYY4B";"HRG5SL-D1FG2C-PP";"assets/images/2000Man100x100.jpg";
"072S-0100C-1S-GAUGE";"";"NPT 1/4";"0.1-7 бар";"0.06";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"да";"без";"072*-0100C-1S-GAUGE";"44-5262-241";;"IR4002SK4PYY4B";"IR4002SK4PYY4B";"HRG5SL-D1IG2S-PP";"assets/images/2000Man100x100.jpg";
"072B-0100C-1S-GAUGE";"";"NPT 1/4";"0.1-7 бар";"0.06";;"dol";"B";"никел. латунь";"нет";"Мембрана";"да";"без";"072*-0100C-1S-GAUGE";"44-5212-241";;"IR4202SK4PYY4B";"IR4202SK4PYY4B";"HRG5SL-D1IG2C-PP";"assets/images/2000Man100x100.jpg";
"072S-0250C-1S-GAUGE";"";"NPT 1/4";"0.1-17 бар";"0.06";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"да";"без";"072*-0250C-1S-GAUGE";"44-5263-241";;"IR4003SK4PYY4B";"IR4003SK4PYY4B";"HRG5SL-D1LG2S-PP";"assets/images/2000Man100x100.jpg";
"072B-0250C-1S-GAUGE";"";"NPT 1/4";"0.1-17 бар";"0.06";"";"dol";"B";"никел. латунь";"нет";"Мембрана";"да";"без";"072*-0250C-1S-GAUGE";"44-5213-241";;"IR4203SK4PYY4B";"IR4203SK4PYY4B";"HRG5SL-D1LG2C-PP";"assets/images/2000Man100x100.jpg";
"072S-0500C-1S-GAUGE";"";"NPT 1/4";"0.2-35 бар";"0.06";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"да";"без";"072*-0500C-1S-GAUGE";"44-5265-241";;"IR4005SK4PYY4B";"IR4005SK4PYY4B";"HRG5SL-D1NG2S-PP";"assets/images/2000Man100x100.jpg";
"072B-0500C-1S-GAUGE";"";"NPT 1/4";"0.2-35 бар";"0.06";"";"dol";"B";"никел. латунь";"нет";"Мембрана";"да";"без";"072*-0500C-1S-GAUGE";"44-5215-241";;"IR4205SK4PYY4B";"IR4205SK4PYY4B";"HRG5SL-D1NG2C-PP";"assets/images/2000Man100x100.jpg";
"072S-0025L-1S-GAUGE";"";"NPT 1/4";"0.1-1.7 бар";"0.06";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"да";"без";"072*-0025L-1S-GAUGE";"44-5260-241";;"IR4000SK3PY4B";"IR4000SK3PY4B";"HRG5SL-D1FG1S-PP";"assets/images/ports/L-gauge.jpg";
"072B-0025L-1S-GAUGE";"";"NPT 1/4";"0.1-1.7 бар";"0.06";;"dol";"B";"никел. латунь";"нет";"Мембрана";"да";"без";"072*-0025L-1S-GAUGE";"44-5210-241";;"IR4200SK3PY4B";"IR4200SK3PY4B";"HRG5SL-D1FG1C-PP";"assets/images/ports/L-gauge.jpg";
"072S-0050L-1S-GAUGE";"";"NPT 1/4";"0.1-3.5 бар";"0.06";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"да";"без";"072*-0050L-1S-GAUGE";"44-5261-241";;"IR4001SK3PY4B";"IR4001SK3PY4B";"HRG5SL-D1FG1S-PP";"assets/images/ports/L-gauge.jpg";
"072B-0050L-1S-GAUGE";"";"NPT 1/4";"0.1-3.5 бар";"0.06";"";"dol";"B";"никел. латунь";"нет";"Мембрана";"да";"без";"072*-0050L-1S-GAUGE";"44-5211-241";;"IR4201SK3PY4B";"IR4201SK3PY4B";"HRG5SL-D1FG1C-PP";"assets/images/ports/L-gauge.jpg";
"072S-0100L-1S-GAUGE";"";"NPT 1/4";"0.1-7 бар";"0.06";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"да";"без";"072*-0100L-1S-GAUGE";"44-5262-241";;"IR4002SK3PY4B";"IR4002SK3PY4B";"HRG5SL-D1IG1S-PP";"assets/images/ports/L-gauge.jpg";
"072B-0100L-1S-GAUGE";"";"NPT 1/4";"0.1-7 бар";"0.06";;"dol";"B";"никел. латунь";"нет";"Мембрана";"да";"без";"072*-0100L-1S-GAUGE";"44-5212-241";;"IR4202SK3PY4B";"IR4202SK3PY4B";"HRG5SL-D1IG1C-PP";"assets/images/ports/L-gauge.jpg";
"072S-0250L-1S-GAUGE";"";"NPT 1/4";"0.1-17 бар";"0.06";;"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"да";"без";"072*-0250L-1S-GAUGE";"44-5263-241";;"IR4003SK3PY4B";"IR4003SK3PY4B";"HRG5SL-D1LG1S-PP";"assets/images/ports/L-gauge.jpg";
"072B-0250L-1S-GAUGE";"";"NPT 1/4";"0.1-17 бар";"0.06";"";"dol";"B";"никел. латунь";"нет";"Мембрана";"да";"без";"072*-0250L-1S-GAUGE";"44-5213-241";;"IR4203SK3PY4B";"IR4203SK3PY4B";"HRG5SL-D1LG1C-PP";"assets/images/ports/L-gauge.jpg";
"072S-0500L-1S-GAUGE";"";"NPT 1/4";"0.2-35 бар";"0.06";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"да";"без";"072*-0500L-1S-GAUGE";"44-5265-241";;"IR4005SK3PY4B";"IR4005SK3PY4B";"HRG5SL-D1NG1S-PP";"assets/images/ports/L-gauge.jpg";
"072B-0500L-1S-GAUGE";"";"NPT 1/4";"0.2-35 бар";"0.06";;"dol";"B";"никел. латунь";"нет";"Мембрана";"да";"без";"072*-0500L-1S-GAUGE";"44-5215-241";;"IR4205SK3PY4B";"IR4205SK3PY4B";"HRG5SL-D1NG1C-PP";"assets/images/ports/L-gauge.jpg";
"072S-0025X-1S-GAUGE";"";"NPT 1/4";"0.1-1.7 бар";"0.06";;"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"да";"без";"072*-0025X-1S-GAUGE";"44-5260-241";;"IR4000SK6PYY4B";"IR4000SK6PYY4B";;"assets/images/ports/X-gauge.jpg";
"072B-0025X-1S-GAUGE";"";"NPT 1/4";"0.1-1.7 бар";"0.06";;"dol";"B";"никел. латунь";"нет";"Мембрана";"да";"без";"072*-0025X-1S-GAUGE";"44-5210-241";;"IR4200SK6PYY4B";"IR4200SK6PYY4B";;"assets/images/ports/X-gauge.jpg";
"072S-0050X-1S-GAUGE";"";"NPT 1/4";"0.1-3.5 бар";"0.06";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"да";"без";"072*-0050X-1S-GAUGE";"44-5261-241";;"IR4001SK6PYY4B";"IR4001SK6PYY4B";;"assets/images/ports/X-gauge.jpg";
"072B-0050X-1S-GAUGE";"";"NPT 1/4";"0.1-3.5 бар";"0.06";;"dol";"B";"никел. латунь";"нет";"Мембрана";"да";"без";"072*-0050X-1S-GAUGE";"44-5211-241";;"IR4201SK6PYY4B";"IR4201SK6PYY4B";;"assets/images/ports/X-gauge.jpg";
"072S-0100X-1S-GAUGE";"";"NPT 1/4";"0.1-7 бар";"0.06";;"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"да";"без";"072*-0100X-1S-GAUGE";"44-5262-241";;"IR4002SK6PYY4B";"IR4002SK6PYY4B";;"assets/images/ports/X-gauge.jpg";
"072B-0100X-1S-GAUGE";"";"NPT 1/4";"0.1-7 бар";"0.06";;"dol";"B";"никел. латунь";"нет";"Мембрана";"да";"без";"072*-0100X-1S-GAUGE";"44-5212-241";;"IR4202SK6PYY4B";"IR4202SK6PYY4B";;"assets/images/ports/X-gauge.jpg";
"072S-0250X-1S-GAUGE";"";"NPT 1/4";"0.1-17 бар";"0.06";;"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"да";"без";"072*-0250X-1S-GAUGE";"44-5263-241";;"IR4003SK6PYY4B";"IR4003SK6PYY4B";;"assets/images/ports/X-gauge.jpg";
"072B-0250X-1S-GAUGE";"";"NPT 1/4";"0.1-17 бар";"0.06";;"dol";"B";"никел. латунь";"нет";"Мембрана";"да";"без";"072*-0250X-1S-GAUGE";"44-5213-241";;"IR4203SK6PYY4B";"IR4203SK6PYY4B";;"assets/images/ports/X-gauge.jpg";
"072S-0500X-1S-GAUGE";"";"NPT 1/4";"0.2-35 бар";"0.06";"";"dol";"S";"нерж. сталь 316L";"нет";"Мембрана";"да";"без";"072*-0500X-1S-GAUGE";"44-5265-241";;"IR4005SK6PYY4B";"IR4005SK6PYY4B";;"assets/images/ports/X-gauge.jpg";
"072B-0500X-1S-GAUGE";"";"NPT 1/4";"0.2-35 бар";"0.06";;"dol";"B";"никел. латунь";"нет";"Мембрана";"да";"без";"072*-0500X-1S-GAUGE";"44-5215-241";;"IR4205SK6PYY4B";"IR4205SK6PYY4B";;"assets/images/ports/X-gauge.jpg";
"072B-0025M-1O";"";"NPT 1/4";"0.1-1.7 бар";"0.06";;;"B";"никел. латунь";"нет";"Мембрана";"нет";"без";"072*-0025M-1O";"44-5210-243";;"IR4200S2K4PXX4B";"IR4200S2K4PXX4B";"HRG5SL-D1FG2C-PP";"assets/images/ports/M.png";
